perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.393229010853293,0.06497603596171439,predicted_suppression,0.25
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3928757677564345,0.06491766708370385,predicted_suppression,0.25
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3918231962315435,0.06474374317838164,predicted_suppression,0.25
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3915081342113444,0.06469168323216809,predicted_suppression,0.25
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3897251194973047,0.06439706298548713,predicted_suppression,0.25
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.38187458990336676,0.06309986395099239,predicted_suppression,0.25
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.37955282762199066,0.06271622259868756,predicted_suppression,0.25
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3709271837332332,0.06129094589722378,predicted_suppression,0.25
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.37057324417764465,0.061232461938366595,predicted_suppression,0.25
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.369936755692368,0.061127290403288834,predicted_suppression,0.25
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3699360292318546,0.06112717036503341,predicted_suppression,0.25
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3693373469207023,0.061028245813931084,predicted_suppression,0.25
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.3648484323396845,0.06028651042006389,predicted_suppression,0.25
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.5145570240061776,0.10515074930285401,-0.10515074930285401,-0.10134751414523452,-1.6613079323847077e-09,0,0.0,1.5,0.6073759135049154,-0.0638660324135473,predicted_worsening,0.25
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.6593131970980641,0.24990692239474055,-0.24990692239474055,-0.23553372006663809,-1.0554853950237756e-08,0,0.0,1.5,0.6999545320998299,-0.17492348293331914,predicted_worsening,0.25
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.6593131970980641,0.24990692239474055,-0.24990692239474055,-0.23553372006663809,-1.0554853950237756e-08,0,0.0,1.5,0.7058967264270891,-0.17640847842991597,predicted_worsening,0.25
35,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.476746799236664,-0.2795122329968675,predicted_worsening,0.25
36,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.47876831847577345,-0.2806974310044353,predicted_worsening,0.25
37,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.487723291014225,-0.2859476484671553,predicted_worsening,0.25
38,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.5027758064726305,-0.2947727988713853,predicted_worsening,0.25
39,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.5107162188174844,-0.29942818908895913,predicted_worsening,0.25
40,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.5124468118452693,-0.30044281975324355,predicted_worsening,0.25
41,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.5681963942444364,-0.3180285115567573,predicted_worsening,0.25
42,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.5437208171777057,-0.31877847943511556,predicted_worsening,0.25
43,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.5848469219070479,-0.3273480753252259,predicted_worsening,0.25
44,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.5893278900556519,-0.3298561440934707,predicted_worsening,0.25
45,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.9956970131926105,0.5862907384892868,-0.5862907384892868,-0.5858405957004057,-7.378268074113286e-05,0,0.0,1.5,0.5684845340622436,-0.33329721729509093,predicted_worsening,0.25
46,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.6076940244671434,-0.34013596010269587,predicted_worsening,0.25
47,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.6104598323545918,-0.3416840265364275,predicted_worsening,0.25
48,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.6110284432957973,-0.3420022870764771,predicted_worsening,0.25
49,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.668776334293376,-0.37432469532393436,predicted_worsening,0.25
50,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9691220961661795,0.5597158214628557,-0.5597158214628557,-0.5573451740029653,-2.7758486023914564e-06,0,0.0,1.5,0.7237916366165635,-0.4051176304567846,predicted_worsening,0.25
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.007173195538660732,-0.40223307916466283,0.40223307916466283,0.4075223935331608,0.9021040063585862,79508,1.0,1.5,0.57869511564092,0.2327703182617979,predicted_suppression,0.5
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.007173195538660732,-0.40223307916466283,0.40223307916466283,0.4075223935331608,0.9021040063585862,79508,1.0,1.5,0.5108778978282289,0.2054919899206185,predicted_suppression,0.5
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.007173195538660732,-0.40223307916466283,0.40223307916466283,0.4075223935331608,0.9021040063585862,79508,1.0,1.5,0.48426896195406666,0.1947889957106592,predicted_suppression,0.5
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.007173195538660732,-0.40223307916466283,0.40223307916466283,0.4075223935331608,0.9021040063585862,79508,1.0,1.5,0.46571199857832973,0.18732477119209065,predicted_suppression,0.5
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.08197608418804335,-0.3274301905152803,0.3274301905152803,0.3646761569470082,0.6516292045553012,79508,1.0,1.5,0.5164561873980308,0.1691033478325325,predicted_suppression,0.5
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.08197608418804335,-0.3274301905152803,0.3274301905152803,0.3646761569470082,0.6516292045553012,79508,1.0,1.5,0.4762950412422,0.15595337609541682,predicted_suppression,0.5
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.44684365364074186,0.13235318067401752,predicted_suppression,0.5
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4418906408806612,0.13088611946060547,predicted_suppression,0.5
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4193744615560062,0.12421692336491556,predicted_suppression,0.5
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4192605564559427,0.12418318516103695,predicted_suppression,0.5
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.41685242552907753,0.12346990707136685,predicted_suppression,0.5
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4152556349949053,0.12299694453884362,predicted_suppression,0.5
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4120820147187502,0.12205693177514354,predicted_suppression,0.5
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4107704202711894,0.1216684431047223,predicted_suppression,0.5
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4101611593356923,0.1214879826192338,predicted_suppression,0.5
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.4084454962526363,0.12097981054571921,predicted_suppression,0.5
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.40647243857341736,0.120395399292767,predicted_suppression,0.5
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.40045966927091586,0.11861444272023618,predicted_suppression,0.5
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.393229010853293,0.11647275259631386,predicted_suppression,0.5
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.3928757677564345,0.11636812350056766,predicted_suppression,0.5
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.3918231962315435,0.1160563563129369,predicted_suppression,0.5
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.3915081342113444,0.11596303628893481,predicted_suppression,0.5
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.3897251194973047,0.11543491495014221,predicted_suppression,0.5
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.38187458990336676,0.11310962163274271,predicted_suppression,0.5
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.37955282762199066,0.11242192556678013,predicted_suppression,0.5
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.3709271837332332,0.10986704670761585,predicted_suppression,0.5
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.37057324417764465,0.10976221132377004,predicted_suppression,0.5
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.11321054808698847,-0.29619572661633514,0.29619572661633514,0.3355954909626704,0.5806527240119079,79508,1.0,1.5,0.369936755692368,0.1095736861543906,predicted_suppression,0.5
